pdb_id,affinity
4o0y,7.22
4o0z,7.24
4o10,7.11
4o12,8.7
4o13,7.82
4o15,8.7
4o1b,6.41
4o1d,7.62
4o24,4.3
4o28,7.54
4o2a,5.74
4o2b,5.74
4o2c,8.0
4o2e,8.0
4o2f,6.41
4o2p,6.7
4o36,6.36
4o37,6.16
4o3a,2.59
4o43,4.3
4o44,7.85
4o4g,8.05
4o4k,3.7
4o4r,6.06
4o4y,7.81
4o5g,4.3
4o62,5.0
4o6e,9.0
4o6w,8.52
4o70,4.72
4o71,4.74
4o72,6.0
4o74,7.6
4o75,4.68
4o76,6.89
4o77,5.6
4o78,5.34
4o7a,4.72
4o7b,4.7
4o7c,5.0
4o7e,5.24
4o7f,4.89
4o97,8.52
4o9s,6.55
4o9v,8.0
4o9w,7.16
4oas,10.0
4oaz,5.77
4oba,9.4
4obo,7.11
4obp,7.77
4obq,7.19
4obv,0.75
4obz,5.72
4oc0,6.5
4oc1,6.6
4oc2,8.28
4oc3,8.28
4oc4,6.98
4oc5,7.07
4oc6,7.07
4occ,8.7
4ock,5.08
4ocp,6.1
4ocq,4.61
4ocv,5.08
4ocx,11.44
4ocz,9.18
4od0,9.04
4od7,5.08
4od9,7.24
4ode,10.0
4odf,10.0
4odk,3.8
4odl,6.95
4odm,6.07
4odn,6.74
4odp,4.77
4odq,4.47
4oee,5.76
4oef,4.76
4oeg,5.05
4oel,7.0
4oem,5.3
4oex,5.84
4ofb,5.43
4ofl,7.66
4og3,6.55
4og4,6.02
4og5,6.52
4og6,6.71
4og7,6.94
4og8,7.25
4ogi,7.43
4ogn,10.0
4ogt,10.0
4ogv,8.05
4ohk,8.3
4ohm,7.55
4oho,7.77
4ohp,7.46
4oi6,5.0
4oiv,5.08
4ojq,3.3
4ok3,4.15
4ok5,4.51
4ok6,4.85
4okp,2.7
4oks,4.48
4olc,6.19
4old,2.7
4olh,8.3
4oma,4.17
4omc,10.78
4omd,9.01
4omj,5.26
4omk,4.4
4onf,8.92
4ono,5.19
4oo9,9.07
4oow,5.37
4op1,6.89
4op2,5.93
4op3,8.15
4oq3,8.1
4oq5,6.3
4oq6,5.48
4or0,7.46
4or6,5.31
4oru,3.68
4orx,3.53
4ory,3.53
4osf,5.44
4ot6,5.92
4otf,8.22
4otg,7.59
4oth,8.05
4oti,7.37
4oue,3.3
4ouj,2.86
4ov5,7.43
4ovf,4.13
4ovg,3.69
4ovh,4.85
4ovz,6.31
4ow0,6.82
4oya,6.44
4oyb,5.8
4oyi,4.72
4oyk,6.74
4oym,4.96
4oyo,3.52
4oyp,3.0
4oys,8.82
4oyt,2.81
4oz1,5.62
4oz2,3.0
4oz3,4.55
4ozo,3.83
4p00,6.4
4p02,6.4
4p0a,4.52
4p0b,6.54
4p0n,8.66
4p0v,5.92
4p0w,5.96
4p0x,5.92
4p10,8.1
4p1u,8.52
4p2t,5.43
4p3h,6.0
4p44,7.8
4p45,7.8
4p4b,7.85
4p4d,5.74
4p4e,6.74
4p4f,6.77
4p4i,7.46
4p4j,6.15
4p4t,4.39
4p58,4.6
4p5d,5.82
4p5e,5.55
4p6w,9.15
4p6x,7.04
4p72,4.09
4p73,7.66
4p74,5.0
4p75,4.1
4p7e,4.76
4p7m,7.41
4p7s,7.42
4p90,7.19
4pax,6.4
4pb1,2.82
4pb2,4.8
4pce,5.15
4pci,5.12
4pd5,2.86
4pd6,4.44
4pd7,3.92
4pd8,6.03
4pd9,3.33
4pda,4.21
4pf3,7.29
4pf5,5.48
4pft,8.64
4pfu,6.17
4pg3,7.85
4pg9,7.8
4pgb,7.48
4pgc,5.88
4pgd,6.92
4pge,7.77
4pgh,4.89
4ph4,7.74
4phv,9.17
4pid,4.62
4pio,5.7
4piq,7.1
4pis,7.22
4pji,3.7
4pjt,9.24
4pkb,6.94
4pkw,4.65
4pl0,4.4
4pl3,6.54
4pl4,5.27
4pl5,4.96
4pl6,3.1
4pli,3.16
4pm0,7.35
4pmp,6.4
4pms,8.1
4pmt,6.0
4pn1,6.17
4pnc,5.43
4pni,6.09
4pnk,6.6
4pnu,4.89
4pnw,5.05
4po0,6.92
4po7,7.07
4poh,8.0
4poj,8.1
4pop,8.13
4pov,8.28
4pow,6.3
4pox,5.43
4pp0,4.4
4pp3,7.82
4pp7,7.96
4pp9,7.37
4ppa,9.1
4ppb,10.0
4ppc,9.03
4pqa,5.55
4pqn,9.15
4pr5,5.66
4pra,5.66
4prb,3.88
4prd,4.6
4pre,3.74
4prg,7.15
4prh,4.6
4pri,4.03
4prn,5.66
4prp,5.66
4pry,7.7
4ps0,4.04
4ps5,6.54
4psb,4.64
4psq,6.36
4psx,6.47
4puz,8.11
4pv0,9.07
4pv5,6.54
4pv7,6.63
4pvo,6.31
4pvt,6.52
4pvv,6.48
4pvx,6.76
4px6,8.4
4pxf,3.1
4pyn,4.52
4pyo,4.52
4pyq,5.36
4pyv,6.7
4pyx,6.14
4pyy,7.23
4pz5,6.92
4pz8,5.92
4pzh,8.0
4pzv,5.7
4pzw,6.96
4pzx,6.0
4q06,7.66
4q07,8.14
4q08,6.3
4q09,8.17
4q0a,6.48
4q0k,4.87
4q0l,7.7
4q15,7.96
4q18,6.13
4q19,8.05
4q1a,9.3
4q1b,8.72
4q1c,8.7
4q1d,7.78
4q1e,8.17
4q1f,8.04
4q1n,9.7
4q1w,11.7
4q1y,10.35
4q46,3.77
4q4e,6.72
4q4i,7.33
4q6d,7.36
4q6e,6.18
4q6f,5.6
4q6r,6.68
4q7p,4.32
4q7s,4.42
4q7v,3.59
4q81,3.02
4q87,4.85
4q8x,3.57
4q8y,2.64
4q90,2.15
4q9m,7.18
4q9o,5.77
4q9s,3.81
4q9y,5.68
4q9z,7.26
4qag,5.32
4qb3,5.47
4qbm,4.58
4qdk,5.85
4qf7,8.6
4qf8,7.51
4qf9,4.43
4qfs,6.05
4qgd,7.43
4qge,9.3
4qgi,3.9
4qhc,6.7
4qhp,8.05
4qht,4.94
4qip,5.15
4qir,6.95
4qiy,7.3
4qiz,8.15
4qj0,7.32
4qjm,8.17
4qjo,7.4
4qjp,8.6
4qjr,7.1
4qjw,7.8
4qjx,7.28
4qk4,6.6
4qkd,4.09
4qkx,7.07
4ql8,9.15
4qlk,3.24
4qll,3.38
4qlq,8.18
4qls,7.44
4qlv,7.85
4qme,6.52
4qmm,6.34
4qmn,8.52
4qmo,7.72
4qmp,7.85
4qmq,6.59
4qms,5.13
4qmt,8.0
4qmu,5.89
4qmv,7.64
4qmw,7.07
4qmx,4.96
4qmy,8.4
4qmz,6.68
4qn7,9.08
4qn9,4.41
4qna,4.64
4qnu,6.4
4qo4,8.3
4qo9,6.8
4qoc,9.92
4qok,5.19
4qp1,3.61
4qp2,3.03
4qp6,3.46
4qp7,5.23
4qp8,6.55
4qp9,7.15
4qpa,7.43
4qpd,7.82
4qps,6.52
4qq4,5.74
4qq5,6.32
4qqc,7.34
4qqi,5.52
4qr3,5.85
4qr4,6.6
4qr5,7.22
4qrh,5.15
4qsu,2.0
4qsv,2.0
4qsw,1.68
4qsx,1.74
4qt1,8.15
4qta,6.7
4qtc,6.4
4qtd,5.97
4qtn,6.85
4quo,7.92
4qvx,11.0
4qw4,6.95
4qw5,6.35
4qw6,5.85
4qw7,6.28
4qwf,6.0
4qwg,5.97
4qwi,5.36
4qwj,5.77
4qwk,6.27
4qwl,6.18
4qwr,5.93
4qws,6.5
4qwx,6.27
4qxj,5.9
4qxo,5.51
4qxq,5.7
4qxr,6.0
4qxs,5.96
4qxt,7.8
4qy3,6.82
4qy8,7.19
4qye,5.92
4qyg,8.39
4qyh,8.89
4qyo,8.22
4qyy,7.3
4qz0,5.46
4qz1,5.44
4qz2,5.21
4qz3,5.51
4qz4,5.01
4qz5,5.26
4qz6,5.53
4qz7,5.65
4qzs,7.05
4qzw,5.15
4qzx,6.26
4r02,7.41
4r06,6.29
4r07,5.32
4r0i,6.52
4r17,7.68
4r18,7.68
4r1e,7.28
4r1v,9.0
4r1y,6.4
4r3s,8.22
4r3w,3.0
4r4c,5.54
4r4i,6.27
4r4o,5.82
4r4q,5.09
4r4t,6.26
4r59,7.96
4r5a,8.7
4r5b,6.73
4r5g,5.22
4r5n,7.12
4r5t,6.1
4r5v,6.15
4r5w,7.13
4r5x,5.26
4r5y,7.64
4r6e,7.78
4r6t,7.52
4r6v,7.45
4r6w,5.27
4r6x,5.27
4r76,7.85
4r8y,6.19
4r91,6.37
4r92,7.41
4r93,7.8
4r95,7.85
4ra5,8.4
4rab,7.4
4rac,7.52
4rad,7.1
4rak,7.85
4ran,7.15
4rao,6.0
4raq,6.72
4rcd,9.15
4rce,8.7
4rcf,8.4
4rcg,5.03
4rcp,5.35
4rd3,6.47
4rd6,6.28
4rdn,5.92
4re2,4.98
4re3,8.57
4re4,6.87
4re9,4.92
4res,7.85
4ret,7.59
4rfc,8.24
4rfd,8.05
4rfy,7.0
4rfz,7.4
4rg0,7.3
4rgd,3.94
4rh5,6.9
4rio,9.0
4ris,6.05
4riu,7.3
4riv,7.0
4rj3,7.03
4rj5,7.18
4rlk,5.02
4rll,5.02
4rlt,4.96
4rlu,4.82
4rlw,4.87
4rme,5.92
4rn0,6.59
4rn1,5.0
4rn2,5.82
4rn6,5.1
4rpn,6.96
4rpo,7.64
4rqi,4.91
4rqv,5.05
4rqz,5.4
4rr6,6.0
4rrn,7.32
4rro,7.59
4rrq,5.47
4rrr,4.44
4rrs,6.68
4rrv,7.4
4rsc,6.63
4rse,6.4
4rsk,4.32
4rsp,5.44
4rss,8.77
4rt0,5.5
4rt1,6.14
4ruu,7.54
4ruy,7.89
4ruz,7.64
4rvk,7.87
4rvl,7.38
4rvm,9.0
4rvt,5.72
4rwj,8.7
4rwk,7.19
4rwl,8.1
4rww,5.85
4rx5,8.52
4rx7,8.3
4rx8,7.46
4rx9,7.89
4rxa,5.74
4rxc,4.48
4rxd,6.52
4rxe,6.64
4rxz,6.74
4ryc,7.1
4ryd,11.26
4ryg,8.1
4ryl,7.28
4rz1,7.4
4s1g,9.22
4sga,7.3
4std,10.33
4tim,2.16
4tjz,5.97
4tk1,3.72
4tk2,3.72
4tk3,5.1
4tk4,5.1
4tkb,5.59
4tkh,5.74
4tkn,5.89
4tln,3.72
4tlr,8.52
4tmf,5.48
4tmk,7.7
4tmp,5.43
4tmr,7.22
4tn2,6.92
4tn4,6.33
4tnw,3.78
4tpm,8.62
4tpp,8.59
4tpt,7.04
4tpw,4.69
4tq3,5.49
4tqn,6.11
4trw,4.14
4trz,5.03
4tsz,7.0
4tt2,4.66
4tte,3.69
4ttv,6.68
4tu4,3.76
4tuh,4.0
4tv3,8.72
4tvj,7.91
4tw8,5.58
4tw9,7.7
4twc,7.4
4twd,5.08
4twt,8.0
4tww,4.2
4twy,3.97
4tx6,5.59
4txc,6.62
4txs,3.0
4ty6,7.52
4ty8,2.03
4ty9,2.05
4tya,2.39
4tyb,1.7
4tyl,3.22
4tyt,7.7
4tz2,3.46
4tz8,3.3
4tzm,6.7
4tzn,6.52
4tzq,6.52
4u01,8.46
4u0a,4.3
4u0c,4.31
4u0d,4.31
4u0e,6.92
4u0g,5.29
4u0i,8.22
4u0s,6.8
4u0u,5.82
4u0w,3.0
4u3f,8.39
4u43,4.32
4u44,8.1
4u45,8.0
4u58,2.0
4u5l,2.4
4u5n,2.48
4u5s,2.41
4u5u,2.89
4u5v,3.05
4u69,4.26
4u6e,3.3
4u6r,7.85
4u6w,4.21
4u6x,6.38
4u6y,7.08
4u6z,5.41
4u70,5.02
4u71,5.22
4u73,5.18
4u79,6.4
4u7q,9.74
4u7t,5.67
4u7v,5.49
4u82,5.72
4u8w,11.24
4u90,6.54
4u91,6.83
4u93,7.89
4ua8,6.26
4uac,6.54
4uat,5.89
4uau,5.89
4uc5,5.48
4ud7,8.13
4uda,7.59
4udb,9.15
4ue1,8.0
4ufd,9.68
4ufe,8.15
4uff,7.96
4ufg,8.15
4ufh,6.42
4ufi,6.2
4ufj,4.28
4ufk,3.89
4ufl,2.64
4uia,6.72
4uib,9.0
4uil,7.24
4uit,6.7
4uiu,7.9
4uiv,7.8
4uiw,7.3
4uix,7.3
4uiy,5.6
4uiz,4.7
4um1,5.77
4um3,7.54
4umn,7.2
4umq,5.38
4umr,3.8
4umt,6.14
4umu,6.19
4und,8.96
4unn,6.38
4unp,3.23
4unq,6.62
4unr,8.7
4uns,6.7
4uof,4.84
4ura,5.5
4url,6.3
4urn,4.46
4uru,2.22
4urv,2.77
4urw,2.8
4urx,2.89
4ury,2.22
4urz,2.52
4us3,5.32
4us4,5.32
4usi,4.41
4usj,4.0
4usw,2.69
4utn,6.15
4utr,6.15
4utv,5.09
4utx,5.24
4uu5,5.04
4uu7,6.08
4uu8,6.54
4uua,5.24
4uub,4.76
4uuh,7.77
4uuq,7.54
4uv8,6.47
4uv9,6.01
4uva,5.75
4uvb,5.49
4uvc,6.88
4uw1,7.72
4uwf,8.15
4uwg,8.15
4uwh,8.52
4uwk,9.0
4uwl,8.57
4ux9,5.1
4uxb,7.96
4uxl,10.6
4uy1,4.7
4uyd,4.1
4uye,8.02
4uyf,7.6
4uyh,6.3
4v01,8.11
4v04,8.11
4v05,9.7
4v0i,6.33
4v11,6.49
4v1f,7.7
4w4s,5.02
4w4v,6.94
4w4w,7.46
4w4x,6.99
4w4y,6.46
4w5a,3.77
4w5j,7.24
4w7p,7.49
4w7t,6.05
4w97,7.1
4w9d,4.99
4w9e,5.15
4w9f,5.49
4w9g,5.26
4w9k,6.54
4w9n,4.26
4w9w,7.48
4w9x,7.4
4wa9,8.42
4wag,7.08
4wbg,5.55
4wbo,4.2
4wcf,4.28
4wci,5.05
4wcu,8.52
4wef,2.59
4wf2,8.1
4wh7,2.3
4wh9,3.0
4whh,7.4
4whl,6.4
4whs,4.12
4wht,8.1
4why,8.1
4whz,9.0
4wi1,5.3
4wj5,6.29
4wj7,4.89
4wk1,5.89
4wk2,6.94
4wkb,11.57
4wkn,9.72
4wko,9.47
4wkp,9.55
4wm9,6.92
4wmc,8.05
4wn0,3.22
4wn5,7.41
4wnk,6.42
4wnm,7.59
4wno,6.8
4wnp,8.1
4wop,4.76
4wov,7.14
4wp7,6.1
4wph,5.8
4wpn,6.68
4wq2,6.3
4wq3,7.0
4wr8,6.23
4wrb,6.19
4wri,9.01
4wrq,5.34
4wt2,10.42
4wtu,9.52
4wuy,7.82
4wv6,4.98
4wvl,6.88
4wvs,6.27
4wvt,5.31
4wvu,5.71
4ww6,10.21
4ww8,10.17
4wx4,9.22
4wx6,9.0
4wx7,7.4
4wxi,8.08
4wy1,5.29
4wy3,3.62
4wy6,5.97
4wy7,6.78
4wym,4.0
4wyo,6.95
4wyp,3.36
4wyz,4.3
4wz6,5.6
4wz8,7.21
4wzv,9.37
4x0f,7.0
4x0u,7.4
4x0z,3.15
4x11,2.22
4x13,3.3
4x14,2.92
4x1f,7.97
4x21,7.44
4x24,9.78
4x2i,6.46
4x2l,4.44
4x2s,6.55
4x34,6.12
4x3h,4.23
4x3i,3.17
4x3k,4.56
4x3r,11.07
4x3s,5.89
4x3t,4.54
4x3u,5.09
4x47,2.85
4x49,4.53
4x5y,8.03
4x5z,7.63
4x68,6.57
4x6h,7.66
4x6i,8.0
4x6j,7.8
4x6k,5.31
4x6m,8.24
4x6o,8.72
4x6s,5.24
4x6x,8.64
4x6y,7.72
4x7h,7.38
4x7i,7.69
4x7j,7.39
4x7k,8.4
4x7l,8.05
4x7n,8.22
4x7o,8.7
4x7q,7.85
4x8g,6.0
4x9r,7.82
4x9v,7.85
4x9w,6.85
4xas,6.59
4xbb,5.0
4xbd,6.4
4xbo,4.59
4xc2,5.37
4xcb,5.47
4xct,8.17
4xdo,4.08
4xe0,7.72
4xe1,7.11
4xek,5.66
4xg3,7.76
4xg4,7.67
4xg6,8.01
4xg7,7.49
4xg8,8.72
4xg9,9.15
4xgz,7.62
4xh2,8.22
4xhe,10.3
4xhl,4.43
4xhv,4.3
4xip,6.63
4xir,6.94
4xit,7.27
4xj0,9.52
4xjr,5.32
4xjs,7.12
4xjt,5.14
4xk9,9.07
4xkb,6.1
4xkx,9.05
4xmo,8.7
4xmr,4.07
4xnv,6.79
4xnw,7.74
4xoe,5.0
4xqu,6.07
4xrq,6.63
4xs2,5.82
4xsx,5.0
4xsy,5.3
4xsz,5.6
4xta,5.43
4xtm,4.57
4xtp,4.26
4xtt,7.37
4xuc,5.96
4xue,5.3
4xuh,5.73
4xum,4.67
4xv1,8.38
4xv2,8.27
4xv3,7.92
4xv9,6.72
4xwk,4.63
4xx3,7.25
4xx4,7.36
4xx9,5.08
4xxh,5.0
4xxs,7.28
4xy8,6.4
4xy9,5.33
4xya,5.86
4xyf,9.0
4xyn,5.89
4y0a,2.31
4y16,7.43
4y24,6.66
4y29,6.25
4y2b,8.36
4y2j,3.1
4y2p,2.66
4y2q,2.92
4y2s,4.28
4y2t,3.82
4y2u,3.24
4y2v,4.04
4y2x,6.29
4y2y,5.05
4y32,4.05
4y38,2.4
4y3b,4.87
4y3j,2.17
4y3y,2.35
4y46,7.96
4y4g,2.0
4y4j,2.47
4y59,5.24
4y5d,5.92
4y5h,7.82
4y5i,3.52
4y5s,3.73
4y6m,7.15
4y73,9.52
4y79,7.96
4y83,7.77
4y85,7.89
4y87,7.24
4y8c,7.96
4y8d,8.05
4y8x,8.43
4y8y,9.15
4y8z,10.4
4ya8,6.1
4yab,5.07
4yad,5.6
4yas,3.41
4yat,5.03
4yax,5.82
4yay,8.54
4yb5,4.71
4yb6,5.32
4yb7,3.8
4ybi,6.6
4ybm,6.85
4ybs,7.24
4ybt,7.0
4yc0,4.13
4yc8,7.85
4yc9,8.89
4ycl,8.15
4ycm,7.72
4ycn,7.77
4ycu,5.48
4ycv,5.82
4ycw,5.68
4ydn,8.64
4ydq,6.52
4ye3,8.37
4yef,5.35
4yes,8.02
4yff,8.0
4yfi,6.3
4ygf,7.68
4yh3,4.59
4yh4,4.59
4yha,6.65
4yhf,8.34
4yhm,9.76
4yhq,8.77
4yht,9.22
4yhz,7.96
4yik,6.89
4yje,4.84
4yjl,5.96
4yk0,3.74
4yk6,5.7
4ykj,4.43
4ykk,2.77
4ykn,8.0
4ylj,8.22
4ylk,6.74
4yll,6.92
4ylu,4.0
4ym2,2.85
4ym4,4.47
4ymb,6.21
4ymg,4.68
4ymh,6.46
4ymj,7.0
4ynb,10.37
4ynd,8.55
4yne,8.52
4ynk,8.3
4ynl,4.62
4yo6,5.66
4yo8,10.52
4yog,5.74
4yoi,6.48
4yoj,6.39
4yoz,6.8
4yp8,7.89
4ypf,2.7
4yps,7.12
4yrc,2.7
4yrd,4.57
4yrg,2.7
4yrr,2.7
4yrs,3.07
4yrt,2.78
4ysl,5.8
4ytf,8.15
4yth,8.7
4yti,7.89
4yuw,5.77
4yux,3.74
4yuy,3.34
4yuz,5.04
4yv0,3.28
4yv1,3.08
4yv2,7.29
4yv5,6.22
4yv8,7.96
4yv9,6.4
4yvc,5.96
4yve,7.0
4yvz,5.52
4yw6,7.08
4ywa,7.55
4yx9,5.35
4yxd,4.34
4yxi,6.5
4yxo,7.04
4yxu,7.24
4yy6,4.22
4yyi,4.19
4yym,3.62
4yyn,3.96
4yyt,6.38
4yz9,7.7
4yzc,8.52
4yzm,5.27
4yzn,4.81
4yzu,5.05
4z0d,5.3
4z0e,5.3
4z0f,5.77
4z0k,6.34
4z0q,8.17
4z0u,5.7
4z16,8.32
4z1j,8.11
4z1k,8.33
4z1n,8.23
4z1q,7.82
4z1s,6.1
4z22,6.24
4z2b,7.76
4z2g,6.66
4z2h,5.08
4z2i,7.44
4z2j,6.43
4z2k,5.78
4z2l,5.85
4z3v,8.4
4z5w,5.81
4z6h,6.21
4z6i,6.31
4z7f,7.53
4z7h,6.66
4z7i,8.11
4z88,5.39
4z89,4.69
4z8a,4.76
4z8d,5.22
4z8m,7.44
4z90,4.66
4z93,7.35
4z9l,8.8
4zae,8.44
4zba,5.51
4zbf,7.13
4zbi,6.51
4zcs,4.33
4zdu,5.77
4ze6,2.48
4zeb,6.52
4zed,5.12
4zek,5.66
4zfi,6.3
4zgk,5.51
4zh2,5.0
4zh3,4.4
4zh4,4.22
4zim,8.62
4zip,9.68
4zj8,9.26
4zjc,8.96
4zji,6.47
4zjj,8.0
4zjw,6.66
4zk5,8.43
4zl4,7.86
4zla,7.3
4zlo,4.92
4zls,9.09
4zly,5.46
4zlz,7.0
4znx,6.62
4zow,4.12
4zpe,6.35
4zpf,6.74
4zpg,7.26
4zqt,5.64
4zro,6.16
4zs2,5.49
4zs3,5.18
4zs9,4.57
4zsa,7.82
4zsg,5.0
4zsh,7.05
4zsj,5.64
4zsl,5.0
4zsm,2.4
4zsp,5.74
4zsq,5.65
4zsr,4.44
4zt2,8.0
4zt3,8.0
4zt4,8.0
4zt5,8.0
4zt6,8.0
4zt7,8.0
4zt8,4.39
4ztl,5.92
4ztm,7.6
4ztn,7.72
4zud,8.16
4zv1,5.24
4zvi,6.33
4zw3,7.57
4zw5,4.43
4zw6,5.72
4zw8,5.96
4zwy,8.7
4zwz,8.7
4zx0,8.0
4zx3,7.19
4zx4,7.11
4zx5,6.19
4zx6,5.27
4zx9,7.39
4zy0,8.04
4zy1,8.14
4zy4,7.66
4zy5,7.59
4zy6,8.3
4zyc,6.42
4zyf,8.64
4zyi,8.1
4zyq,8.01
4zzd,6.6
4zzx,6.9
4zzy,5.6
4zzz,7.06
5a00,7.52
5a09,8.46
5a0a,7.7
5a0b,8.3
5a0c,9.27
5a0e,6.53
5a14,7.3
5a1f,4.61
5a2i,5.06
5a2j,5.85
5a2k,6.35
5a2s,7.7
5a3n,7.72
5a3q,8.6
5a3r,7.78
5a3s,8.68
5a3t,8.4
5a3u,8.32
5a3w,5.82
5a3x,6.1
5a46,7.66
5a4c,8.24
5a4e,6.4
5a4l,5.41
5a4q,5.54
5a4t,5.89
5a54,6.15
5a5o,3.0
5a5p,4.0
5a5r,5.9
5a5s,5.9
5a5z,4.08
5a6a,7.22
5a6b,8.1
5a6h,7.06
5a6i,7.25
5a6k,5.95
5a6n,4.28
5a7c,3.74
5a7i,5.26
5a7j,5.2
5a7y,4.48
5a82,5.6
5a83,6.8
5a85,5.3
5a8x,8.19
5a8y,9.77
5a8z,7.55
5ab0,7.59
5ab9,6.33
5abe,3.05
5abf,4.85
5abg,8.05
5abh,8.77
5abw,7.77
5acb,6.8
5acw,3.84
5acx,5.05
5acy,8.19
5ael,7.41
5aen,7.22
5aep,7.17
5aer,4.4
5aes,2.89
5afj,4.38
5afk,3.88
5afl,3.4
5afm,4.15
5afn,4.47
5afx,5.92
5agu,10.0
5agv,9.7
5ah2,10.08
5ahj,8.23
5ahu,6.78
5ahw,5.17
5ai0,3.69
5ai4,3.47
5ai5,7.03
5ai6,4.4
5ai8,3.9
5ai9,6.61
5aia,5.2
5aib,3.8
5aic,4.3
5aip,2.82
5ais,6.24
5aiv,6.19
5aix,7.92
5ajc,4.24
5ajo,4.96
5ajp,5.3
5ajv,6.24
5ajw,6.98
5ajx,7.96
5ajy,6.3
5ajz,5.7
5ak0,7.68
5ak3,5.07
5ak4,4.23
5ak5,7.07
5ak6,3.49
5ake,7.82
5akg,4.46
5akh,6.59
5aki,6.12
5akj,5.86
5akk,4.0
5akl,7.07
5akz,5.26
5alb,10.71
5alc,8.13
5ald,5.97
5ale,5.95
5alf,6.69
5alg,7.52
5alh,7.07
5ali,7.07
5alk,6.6
5all,5.57
5alm,6.53
5aln,6.57
5alo,6.13
5alp,7.07
5alr,7.07
5als,7.72
5alt,4.88
5alu,7.66
5alv,4.36
5alw,5.15
5alx,5.48
5aly,6.73
5alz,8.22
5am0,5.88
5am1,8.52
5am2,5.01
5am3,8.3
5am4,6.95
5am5,5.74
5am6,6.73
5am7,7.19
5amd,8.55
5amg,8.22
5aml,9.15
5amn,8.35
5anq,5.4
5ans,5.69
5ant,6.36
5anu,9.4
5anv,9.3
5anw,8.52
5aoj,4.68
5aok,2.7
5aol,2.32
5aom,2.9
5ap0,8.26
5ap1,7.97
5ap2,8.48
5ap3,7.03
5ap4,6.46
5ap5,7.97
5ap6,7.88
5ap7,6.29
5apr,7.77
5aqf,3.78
5aqg,4.51
5aqh,2.46
5aqj,2.68
5aqk,3.65
5aqn,2.77
5aqo,2.85
5aqp,2.68
5aqq,3.1
5aqr,3.0
5aqt,3.51
5aqu,2.98
5aqv,3.43
5aqz,5.48
5ar0,6.14
5ar4,6.7
5ar5,6.3
5ar7,6.49
5ar8,8.1
5arf,6.27
5arg,7.57
5aut,5.17
5auu,4.68
5auv,4.51
5auw,5.05
5aux,5.0
5auy,5.8
5auz,4.01
5av0,3.55
5ave,5.44
5avf,5.49
5avi,6.06
5awt,4.52
5awu,4.65
5ax3,5.92
5ax9,8.1
5axi,3.92
5ayf,4.82
5ayt,6.77
5ayy,5.32
5azf,4.44
5azg,5.54
5b0x,7.7
5b1s,3.91
5b4w,8.46
5b56,4.54
5b5b,9.37
5b5f,5.25
5b5g,5.25
5b5o,5.72
5b6c,3.66
5b6g,7.44
5bjt,6.3
5bml,8.0
5bmm,8.4
5bms,6.34
5bnj,8.7
5bnm,4.82
5bnr,6.28
5bns,7.02
5boj,7.0
5bot,4.41
5boy,5.6
5bpe,5.95
5bpp,4.8
5bq0,7.82
5bqs,5.64
5brn,6.3
5bry,11.82
5brz,8.15
5bs0,7.12
5bs4,11.0
5bsk,6.22
5btv,3.85
5btx,3.55
5bue,8.52
5bui,7.05
5buj,8.3
5bv3,7.17
5bvd,9.8
5bve,11.0
5bvf,9.72
5bvw,8.82
5bwb,5.3
5bwc,7.21
5byy,7.01
5byz,7.38
5c0k,2.92
5c0m,5.85
5c11,6.47
5c13,6.1
5c1m,10.8
5c1x,5.75
5c1y,5.9
5c20,6.41
5c26,6.77
5c2o,4.55
5c3k,3.96
5c3p,4.46
5c42,8.72
5c4k,4.56
5c4l,5.64
5c6o,3.7
5c6p,3.7
5c6v,4.8
5c7a,3.31
5c7b,3.0
5c7c,5.26
5c7d,5.11
5c7e,5.0
5c7f,3.98
5c7n,6.57
5c83,6.8
5c84,6.19
5c85,3.98
5c87,3.7
5c91,3.61
5cc2,4.1
5ccl,4.77
5ccm,8.4
5cdh,5.37
5ceh,8.0
5cei,8.28
5ceo,9.3
5cep,6.84
5ceq,7.38
5cf4,7.4
5cf5,8.6
5cf6,8.09
5cf8,8.96
5cfa,6.54
5cgc,9.3
5cgd,9.3
5chk,5.39
5ci7,6.92
5cil,7.39
5cin,7.74
5cj6,8.69
5ckr,7.76
5cks,5.51
5clm,7.36
5cls,6.66
5cnj,6.84
5cp5,5.91
5cpr,7.56
5cqj,4.81
5cqt,6.91
5cqu,6.54
5cqx,5.33
5cr7,3.1
5cs3,2.15
5cs5,1.58
5cs6,3.2
5csh,3.57
5cso,6.03
5cst,6.96
5csw,8.4
5csx,8.22
5csz,7.77
5ct1,1.52
5ct2,2.92
5ct7,7.15
5ctb,7.64
5ctc,6.35
5cte,7.8
5cu2,4.24
5cuh,4.62
5cuq,5.92
5cuu,4.37
5cvd,6.41
5cw8,7.22
5cwa,4.77
5cxa,8.05
5cxh,8.3
5cxi,6.55
5cxz,6.26
5cy3,7.8
5cy9,6.66
5cyi,5.88
5cyv,4.96
5czb,8.0
5czm,8.32
5d0c,5.63
5d0j,5.31
5d0r,6.37
5d12,7.37
5d1j,7.32
5d1r,4.84
5d1w,5.12
5d21,8.38
5d24,5.24
5d25,6.3
5d26,6.09
5d29,7.01
5d3j,5.24
5d3l,6.06
5d3n,5.04
5d3p,5.13
5d3s,5.89
5d3t,4.92
5d3x,6.36
5d6e,4.3
5d6f,4.37
5d6y,5.66
5d75,6.7
5d7a,7.68
5d7x,4.82
